chr15	102193341	102193417
chr16	1147754	1147830
chr16	2140329	2140405
chr16	2140356	2140432
chr16	2168442	2168518
chr16	2261032	2261108
chr16	2635787	2635863
chr16	2749421	2749497
chr16	3587108	3587184
chr16	3999113	3999189
chr16	4163744	4163820
chr16	12359222	12359298
chr16	29196624	29196700
chr16	30385969	30386045
chr16	46791001	46791077
chr16	49593951	49594027
chr16	49856693	49856769
chr16	56713696	56713772
chr16	57736055	57736131
chr16	58582413	58582489
chr16	65789472	65789548
chr16	66953357	66953433
chr16	66970502	66970578
chr16	67998980	67999056
chr16	70562817	70562893
chr16	79030782	79030858
chr16	81214428	81214504
chr16	81806008	81806084
chr16	84487003	84487079
chr16	85196661	85196737
chr16	85242874	85242950
chr16	86489251	86489327
chr16	87391786	87391862
chr16	87391926	87392002
chr16	87391954	87392030
chr16	87392001	87392077
chr16	88184946	88185022
chr16	88498057	88498133
chr16	88949910	88949986
chr16	88950122	88950198
chr16	88960186	88960262
chr16	89036623	89036699
chr16	89151777	89151853
chr17	733801	733877
chr17	805394	805470
chr17	872695	872771
chr17	1437355	1437431
chr17	3500342	3500418
chr17	4489429	4489505
chr17	4495660	4495736
chr17	7151900	7151976
chr17	7192865	7192941
chr17	7480002	7480078
chr17	10421560	10421636
chr17	10421835	10421911
chr17	10453221	10453297
chr17	10560601	10560677
chr17	10560786	10560862
chr17	10560853	10560929
chr17	11461169	11461245
chr17	11461241	11461317
chr17	11461497	11461573
chr17	12453202	12453278
chr17	15317549	15317625
chr17	18854685	18854761
chr17	18854724	18854800
chr17	27948431	27948507
chr17	27953428	27953504
chr17	30348739	30348815
chr17	32366454	32366530
chr17	33474839	33474915
chr17	33474956	33475032
chr17	37813997	37814073
chr17	39573010	39573086
chr17	40230011	40230087
chr17	40695611	40695687
chr17	40842729	40842805
chr17	41852499	41852575
chr17	44347568	44347644
chr17	55785012	55785088
chr17	56069492	56069568
chr17	59336998	59337074
chr17	65039620	65039696
chr17	65040694	65040770
chr17	65040908	65040984
chr17	73056722	73056798
chr17	73151335	73151411
chr17	74736327	74736403
chr17	76446776	76446852
chr17	76471487	76471563
chr17	77896509	77896585
chr17	77899604	77899680
chr17	78755766	78755842
chr17	78817567	78817643
chr17	78817863	78817939
chr17	78819929	78820005
chr17	78935194	78935270
chr17	79086280	79086356
chr17	79792702	79792778
chr17	79792861	79792937
chr17	79792909	79792985
chr17	79793133	79793209
chr17	79865441	79865517
chr17	79899234	79899310
chr17	79976825	79976901
chr17	81014592	81014668
chr17	81016110	81016186
chr18	3220031	3220107
chr18	3221417	3221493
chr18	7230962	7231038
chr18	19409089	19409165
chr18	37332925	37333001
chr18	55922672	55922748
chr18	55923047	55923123
chr18	55923930	55924006
chr18	56296168	56296244
chr18	56296421	56296497
chr18	67508591	67508667
chr18	74800005	74800081
chr18	74804181	74804257
chr18	76270892	76270968
chr18	76725420	76725496
chr18	77336126	77336202
chr18	77609012	77609088
chr19	359997	360073
chr19	1152114	1152190
chr19	2046010	2046086
chr19	2255387	2255463
chr19	2255421	2255497
chr19	2255544	2255620
chr19	2255583	2255659
chr19	2645848	2645924
chr19	2774122	2774198
chr19	3942142	3942218
chr19	3958269	3958345
chr19	4345890	4345966
chr19	4371859	4371935
chr19	5507199	5507275
chr19	5507269	5507345
chr19	5507377	5507453
chr19	5507465	5507541
chr19	8661189	8661265
chr19	15446542	15446618
chr19	18120653	18120729
chr19	35523393	35523469
chr19	40873898	40873974
chr19	40917109	40917185
chr19	45150650	45150726
chr19	45822887	45822963
chr19	46288777	46288853
chr19	46292404	46292480
chr19	49223203	49223279
chr19	49258776	49258852
chr19	49576880	49576956
chr19	56031298	56031374
chr19	56688348	56688424
chr19	56688364	56688440
chr20	3687742	3687818
chr20	20066228	20066304
chr20	31642987	31643063
chr20	35092391	35092467
chr20	41822946	41823022
chr20	43987870	43987946
chr20	44471731	44471807
chr20	48601807	48601883
chr20	57087104	57087180
chr20	57457417	57457493
chr20	60858289	60858365
chr20	61151397	61151473
chr20	61947323	61947399
chr21	34166462	34166538
chr21	37842625	37842701
chr21	43782425	43782501
chr21	44089067	44089143
chr21	44486223	44486299
chr21	46368015	46368091
chr21	46787050	46787126
chr22	26137663	26137739
chr22	26137777	26137853
chr22	26138354	26138430
chr22	26922876	26922952
chr22	26952622	26952698
chr22	36013369	36013445
chr22	36013600	36013676
chr22	36809243	36809319
chr22	44394781	44394857
chr22	44394942	44395018
chr22	50158132	50158208
