chr5	148221967	148221968	chr5	148221967	148221968	8	0	0	11	0	16	0	10	0	13	0	17	1	20	0	12
chr2	73640070	73640071	chr2	73640070	73640071	3	7	6	0	24	1	7	0	13	0	7	0	7	0	6	0
chr19	29867157	29867158	chr19	29867157	29867158	0	7	19	1	16	0	11	1	15	0	8	0	17	0	9	0
chr13	66067018	66067019	chr13	66067018	66067019	8	0	0	11	0	11	1	14	0	8	0	9	0	9	0	8
chr1	154173057	154173058	chr1	154173057	154173058	0	11	13	2	15	2	10	1	6	1	18	2	13	2	13	1
chr1	42001296	42001297	chr1	42001296	42001297	1	5	18	1	18	1	14	2	6	0	11	0	20	0	6	0
chr1	202604052	202604053	chr1	202604052	202604053	8	1	0	11	0	16	0	6	0	13	0	8	1	22	0	8
chr2	1961057	1961058	chr2	1961057	1961058	1	7	17	1	14	1	13	2	7	0	11	0	12	0	8	0
chr2	45452799	45452800	chr2	45452799	45452800	0	8	11	0	18	0	10	0	10	0	21	1	11	0	6	0
chr6	157718408	157718409	chr6	157718408	157718409	0	6	11	0	16	1	10	0	15	0	13	0	9	0	6	0
chr7	27120270	27120271	chr7	27120270	27120271	0	8	19	0	16	1	9	0	11	0	10	0	7	0	7	0
chr4	176823378	176823379	chr4	176823378	176823379	6	1	0	14	0	20	1	16	0	18	0	14	0	16	0	7
chr13	59632168	59632169	chr13	59632168	59632169	2	6	14	1	16	1	11	2	15	1	13	1	20	1	9	0
chr15	58003525	58003526	chr15	58003525	58003526	0	8	17	2	11	1	10	0	6	1	12	2	6	1	6	1
chr12	1332980	1332981	chr12	1332980	1332981	0	9	11	0	10	0	16	0	12	0	15	0	19	1	9	0
chr7	64118748	64118749	chr7	64118748	64118749	1	10	19	2	17	1	11	2	13	1	10	0	15	2	7	1
chr2	39887768	39887769	chr2	39887768	39887769	6	2	0	18	0	12	1	18	0	14	0	16	0	11	0	7
chr12	10109024	10109025	chr12	10109024	10109025	0	7	15	1	9	1	7	1	17	0	12	0	9	0	7	0
chr11	11682389	11682390	chr11	11682389	11682390	0	12	14	1	13	1	7	0	17	1	12	0	18	2	11	0
chr6	37897612	37897613	chr6	37897612	37897613	1	10	21	0	17	1	7	0	13	0	14	0	17	0	7	0
chr12	88123044	88123045	chr12	88123044	88123045	8	1	0	23	0	20	0	13	0	21	0	16	1	21	0	8
chr13	51081909	51081910	chr13	51081909	51081910	0	7	17	1	11	1	11	1	10	0	12	0	14	1	9	0
chr15	55495952	55495953	chr15	55495952	55495953	1	6	23	0	18	1	11	0	10	0	18	0	11	0	9	0
chr16	27059264	27059265	chr16	27059264	27059265	4	7	19	1	27	1	8	0	13	1	10	1	12	1	8	0
chr13	26296595	26296596	chr13	26296595	26296596	0	12	22	1	19	0	11	1	10	0	12	1	9	0	8	0
chr2	153691307	153691308	chr2	153691307	153691308	1	5	16	3	17	2	8	2	10	2	7	1	13	3	5	1
chr17	55949328	55949329	chr17	55949328	55949329	2	5	16	1	19	2	10	1	18	1	10	1	18	1	6	0
chr4	42164239	42164240	chr4	42164239	42164240	3	4	16	1	17	1	13	0	15	1	21	3	16	1	6	0
chr20	7550954	7550955	chr20	7550954	7550955	9	1	13	1	17	1	9	6	11	0	10	0	11	0	7	0
chr17	4384611	4384612	chr17	4384611	4384612	3	8	18	0	20	0	7	0	9	0	21	0	25	1	8	0
chr8	22730307	22730308	chr8	22730307	22730308	2	5	17	0	21	1	10	0	15	0	9	0	16	0	8	0
chr7	114125712	114125713	chr7	114125712	114125713	6	0	13	1	14	1	7	4	8	0	9	0	11	0	6	0
chr18	11648729	11648730	chr18	11648729	11648730	2	6	21	1	23	1	16	0	19	1	8	0	16	1	13	0
chr8	28997544	28997545	chr8	28997544	28997545	1	7	18	1	13	1	14	1	10	0	16	0	11	0	6	0
chr11	106763855	106763856	chr11	106763855	106763856	6	0	17	1	16	1	5	2	7	0	22	0	20	0	6	0
chr6	108707500	108707501	chr6	108707500	108707501	0	6	14	1	18	2	13	1	13	1	14	0	15	2	7	0
chr6	118273243	118273244	chr6	118273243	118273244	0	9	15	2	15	2	16	0	17	3	12	1	16	2	5	1
chr5	148221968	148221969	chr5	148221968	148221969	7	0	1	18	0	9	1	10	0	15	0	6	0	7	0	6
chr6	6633280	6633281	chr6	6633280	6633281	0	13	22	1	28	1	12	3	12	0	14	0	15	0	6	0
chr1	67757886	67757887	chr1	67757886	67757887	3	8	23	1	15	1	12	0	18	1	8	0	21	1	9	1
chr11	3624115	3624116	chr11	3624115	3624116	14	0	1	23	0	18	0	10	0	13	0	13	0	19	0	8
chr1	62795465	62795466	chr1	62795465	62795466	0	6	10	1	10	2	10	1	19	1	9	1	12	1	9	0
chr5	36055896	36055897	chr5	36055896	36055897	0	9	9	1	13	2	14	1	15	2	12	2	13	1	7	0
chr4	96041811	96041812	chr4	96041811	96041812	7	0	14	1	14	1	9	5	13	0	10	0	8	0	6	0
chr10	84052404	84052405	chr10	84052404	84052405	10	0	14	1	13	1	6	3	11	0	9	0	9	0	7	0
chr1	165243733	165243734	chr1	165243733	165243734	1	6	16	1	21	0	12	0	10	1	12	1	17	1	8	1
chr14	22658226	22658227	chr14	22658226	22658227	0	8	14	1	13	1	9	1	11	1	15	0	16	1	7	1
chr2	21617222	21617223	chr2	21617222	21617223	8	1	0	19	1	16	0	16	0	7	0	12	0	12	0	8
chr3	107407582	107407583	chr3	107407582	107407583	11	0	0	14	0	20	1	12	0	24	0	19	0	20	0	6
chr4	80885360	80885361	chr4	80885360	80885361	0	11	11	0	10	0	12	1	12	0	18	0	15	0	6	0
chr6	12710042	12710043	chr6	12710042	12710043	9	1	14	1	18	1	5	3	9	0	10	0	11	0	8	0
chr8	67226427	67226428	chr8	67226427	67226428	1	5	19	1	11	1	16	1	6	0	14	0	11	0	7	0
chr11	17988325	17988326	chr11	17988325	17988326	6	0	0	6	0	15	0	7	0	10	0	16	1	17	0	9
chr2	122733333	122733334	chr2	122733333	122733334	6	0	0	19	0	18	0	11	0	8	0	10	1	17	0	6
chr3	66600639	66600640	chr3	66600639	66600640	6	1	0	21	0	24	1	14	0	13	0	15	0	17	0	9
chr6	163211499	163211500	chr6	163211499	163211500	2	5	14	1	9	1	15	0	15	1	11	0	13	1	8	1
chr3	3272790	3272791	chr3	3272790	3272791	0	7	14	0	13	0	15	0	17	0	9	0	17	1	6	0
chr16	5700221	5700222	chr16	5700221	5700222	8	2	0	21	0	16	1	15	0	17	0	16	0	22	0	6
chr16	81961948	81961949	chr16	81961948	81961949	0	8	18	1	17	0	8	0	9	1	6	1	14	1	9	0
chr8	82003960	82003961	chr8	82003960	82003961	5	6	16	3	14	3	10	2	12	2	20	3	13	2	5	1
chr12	83138924	83138925	chr12	83138924	83138925	2	6	9	0	11	0	16	1	12	0	14	0	20	0	7	0
chr16	69654376	69654377	chr16	69654376	69654377	1	8	13	0	11	0	9	0	7	0	8	0	19	1	6	0
chr19	16723181	16723182	chr19	16723181	16723182	6	0	14	1	16	1	6	3	14	0	10	0	8	0	6	0
chr7	84338683	84338684	chr7	84338683	84338684	0	12	20	1	6	0	15	0	14	1	15	0	13	0	11	1
chr7	121461667	121461668	chr7	121461667	121461668	11	0	17	1	16	1	7	3	10	0	18	0	10	0	8	0
chr5	158483218	158483219	chr5	158483218	158483219	1	5	22	1	7	0	15	1	14	0	11	0	12	0	6	0
chr3	132792231	132792232	chr3	132792231	132792232	3	5	14	0	18	0	19	1	12	0	11	0	20	0	13	0
chr17	4571788	4571789	chr17	4571788	4571789	1	5	21	0	6	0	14	1	10	0	11	0	7	0	6	0
chr10	46814372	46814373	chr10	46814372	46814373	3	4	25	1	18	1	23	0	29	1	35	0	25	2	13	0
chr3	141358378	141358379	chr3	141358378	141358379	0	7	17	1	7	0	17	1	14	1	15	3	17	1	9	0
chr9	99232377	99232378	chr9	99232377	99232378	8	0	8	1	7	1	6	8	8	0	14	0	6	0	8	0
chr3	174101256	174101257	chr3	174101256	174101257	0	7	20	1	11	0	19	2	15	1	8	1	14	1	9	0
chr8	11516390	11516391	chr8	11516390	11516391	6	0	16	1	15	1	5	2	13	0	11	0	16	0	6	0
chr2	180196375	180196376	chr2	180196375	180196376	9	2	0	30	0	13	1	14	0	24	0	9	0	15	0	14
chr15	63930663	63930664	chr15	63930663	63930664	2	6	12	0	18	1	11	0	13	0	20	0	17	0	8	0
chr10	28840929	28840930	chr10	28840929	28840930	0	10	17	1	18	0	15	0	16	1	13	0	25	3	9	0
chr10	113090672	113090673	chr10	113090672	113090673	0	9	15	1	9	1	14	2	16	0	18	1	12	0	7	0
chr11	126003796	126003797	chr11	126003796	126003797	9	1	12	1	12	1	4	2	7	0	11	0	15	0	7	0
chr12	7543647	7543648	chr12	7543647	7543648	1	5	11	0	16	1	13	0	15	0	7	0	7	0	7	0
chr5	73897783	73897784	chr5	73897783	73897784	14	1	17	1	4	2	10	0	23	0	9	0	15	0	7	0
chr7	133425318	133425319	chr7	133425318	133425319	7	0	17	1	20	1	12	5	15	0	21	0	17	0	9	0
chr5	31382003	31382004	chr5	31382003	31382004	5	1	20	2	12	1	4	4	14	0	7	0	12	0	10	0
chr17	82260730	82260731	chr17	82260730	82260731	0	13	16	1	33	1	14	1	6	0	15	0	16	1	8	0
chr2	17192132	17192133	chr2	17192132	17192133	0	7	12	0	16	0	11	1	12	0	12	0	12	0	6	0
chr3	87281749	87281750	chr3	87281749	87281750	0	14	12	0	6	0	11	1	10	0	11	0	13	0	7	0
chr1	115548362	115548363	chr1	115548362	115548363	0	8	12	1	18	2	12	1	10	1	14	2	11	0	11	0
chr7	124891543	124891544	chr7	124891543	124891544	2	6	12	0	13	0	15	1	8	0	15	0	18	0	7	0
chr16	81089256	81089257	chr16	81089256	81089257	7	0	0	15	0	10	1	11	0	9	0	15	0	25	0	6
chr3	33061535	33061536	chr3	33061535	33061536	9	0	0	19	0	22	1	11	0	16	0	13	0	14	0	9
chr2	192427778	192427779	chr2	192427778	192427779	12	0	0	13	1	13	0	19	0	11	0	14	0	15	0	7
chr2	238594127	238594128	chr2	238594127	238594128	4	2	0	13	1	20	0	16	0	13	0	15	0	16	0	11
chr15	89177370	89177371	chr15	89177370	89177371	2	7	13	0	17	1	12	0	7	0	10	0	13	0	9	0
chr6	83984634	83984635	chr6	83984634	83984635	0	8	8	0	13	1	13	0	10	0	10	0	10	0	7	0
chr3	23732524	23732525	chr3	23732524	23732525	3	7	19	0	19	1	16	0	13	0	13	0	7	0	7	0
chr17	27977157	27977158	chr17	27977157	27977158	12	0	11	1	13	1	5	4	13	0	9	0	10	0	6	0
chr15	53818032	53818033	chr15	53818032	53818033	0	13	15	1	16	2	12	2	15	1	16	1	14	1	6	0
chr20	48574257	48574258	chr20	48574257	48574258	2	9	11	0	16	1	7	0	12	0	14	0	17	0	6	0
chr16	84021669	84021670	chr16	84021669	84021670	0	9	15	0	16	0	12	0	20	1	16	0	15	0	6	0
chr3	170658361	170658362	chr3	170658361	170658362	0	7	12	2	17	2	14	0	10	2	21	3	13	2	8	2
chr4	10036489	10036490	chr4	10036489	10036490	0	16	25	1	20	1	16	0	13	1	24	0	12	0	11	1
chr21	34332441	34332442	chr21	34332441	34332442	0	6	14	1	5	1	8	0	13	1	13	1	15	1	7	0
chr8	141662014	141662015	chr8	141662014	141662015	2	4	21	1	12	0	15	1	14	1	13	1	17	1	6	0
chr10	78594065	78594066	chr10	78594065	78594066	3	7	13	1	17	1	10	1	12	1	14	1	16	1	12	0
chr6	84213701	84213702	chr6	84213701	84213702	9	0	18	1	16	1	5	2	9	0	10	0	13	0	6	0
chr1	205911486	205911487	chr1	205911486	205911487	9	0	17	1	15	1	8	3	15	0	10	0	10	0	9	0
chr6	140529526	140529527	chr6	140529526	140529527	2	4	17	2	18	2	13	1	17	2	13	1	10	1	13	1
chr2	11591145	11591146	chr2	11591145	11591146	5	9	8	1	23	3	10	1	10	1	15	1	19	2	6	1
chr2	36490475	36490476	chr2	36490475	36490476	10	0	17	1	19	1	11	4	14	0	12	0	20	0	6	0
chr6	14166383	14166384	chr6	14166383	14166384	12	0	18	1	19	1	6	2	9	0	11	0	7	0	6	0
chr13	30968359	30968360	chr13	30968359	30968360	0	8	16	1	21	2	14	0	12	1	14	3	16	1	12	0
chr4	177494256	177494257	chr4	177494256	177494257	0	7	11	2	12	2	8	1	7	1	8	2	9	1	6	1
chr8	108996587	108996588	chr8	108996587	108996588	14	0	14	1	12	1	6	3	10	0	16	0	19	0	7	0
chr6	109251704	109251705	chr6	109251704	109251705	2	7	10	0	17	0	13	0	16	0	18	0	20	1	9	0
chr8	127789702	127789703	chr8	127789702	127789703	0	6	20	1	14	1	11	0	10	0	15	0	11	1	7	0
chr6	39816858	39816859	chr6	39816858	39816859	6	13	18	1	19	1	8	0	19	1	12	1	24	0	12	0
chr3	196152784	196152785	chr3	196152784	196152785	3	3	19	1	14	1	6	0	15	1	17	0	16	1	11	1
chr12	22235048	22235049	chr12	22235048	22235049	6	0	12	1	13	1	4	3	10	0	13	0	12	0	6	0
chr4	144108734	144108735	chr4	144108734	144108735	7	1	0	12	0	9	1	12	0	8	0	10	0	7	0	6
chr14	104870209	104870210	chr14	104870209	104870210	3	6	10	0	19	1	15	0	14	0	11	0	18	0	7	0
chr17	56267209	56267210	chr17	56267209	56267210	2	4	19	0	19	1	16	0	11	0	12	0	19	0	7	0
chr1	238077010	238077011	chr1	238077010	238077011	4	2	0	10	0	18	1	16	0	13	0	7	0	13	0	15
chr3	87083121	87083122	chr3	87083121	87083122	4	3	3	17	3	14	2	12	2	11	1	10	3	14	2	10
chr5	101352745	101352746	chr5	101352745	101352746	2	4	18	0	10	0	16	1	14	0	17	0	10	0	6	0
chr3	136059363	136059364	chr3	136059363	136059364	2	6	22	1	14	0	11	2	10	0	13	0	16	0	6	0
chr5	44785079	44785080	chr5	44785079	44785080	5	1	10	3	7	2	3	5	6	1	8	1	8	1	8	1
chr15	39542392	39542393	chr15	39542392	39542393	8	0	24	1	22	1	7	2	14	0	10	0	27	0	11	0
chr10	74993974	74993975	chr10	74993974	74993975	6	0	16	1	14	1	5	2	11	0	13	0	11	0	6	0
chr1	56102708	56102709	chr1	56102708	56102709	2	4	15	1	11	1	10	0	12	1	15	2	10	1	8	0
chr4	3236207	3236208	chr4	3236207	3236208	7	0	18	1	15	1	8	3	12	0	11	0	11	0	13	0
chr8	81259796	81259797	chr8	81259796	81259797	4	3	0	16	1	22	0	10	0	19	0	13	0	14	0	7
chr3	174101261	174101262	chr3	174101261	174101262	4	6	13	2	11	1	12	1	17	3	14	2	11	2	6	1
chr7	106392523	106392524	chr7	106392523	106392524	1	8	14	1	15	0	9	0	11	1	13	1	9	1	7	1
chr1	246763297	246763298	chr1	246763297	246763298	9	0	0	14	1	12	0	7	0	13	0	15	0	8	0	6
chr13	49869361	49869362	chr13	49869361	49869362	8	0	0	9	1	12	0	7	0	10	0	10	0	9	0	6
chr12	93626791	93626792	chr12	93626791	93626792	0	9	10	0	12	1	12	0	11	0	11	0	8	0	7	0
chr15	44925656	44925657	chr15	44925656	44925657	0	7	8	0	12	1	13	0	9	0	11	0	11	0	10	0
chr2	220671320	220671321	chr2	220671320	220671321	0	14	6	0	12	1	8	0	10	0	11	0	17	0	6	0
chr3	187147964	187147965	chr3	187147964	187147965	0	7	16	0	12	1	14	0	9	0	10	0	14	0	7	0
chr14	68839295	68839296	chr14	68839295	68839296	0	8	8	1	10	0	5	1	16	2	15	1	20	2	7	1
chr4	39010888	39010889	chr4	39010888	39010889	6	0	0	17	0	8	1	10	0	13	0	9	0	12	0	6
chr7	98857931	98857932	chr7	98857931	98857932	8	0	0	9	0	7	1	10	0	11	0	8	0	14	0	6
chr10	59191277	59191278	chr10	59191277	59191278	0	6	14	0	10	0	10	1	15	0	14	0	13	0	9	0
chr8	81395533	81395534	chr8	81395533	81395534	0	9	18	1	14	0	23	1	11	0	15	0	16	1	7	0
chr6	79159769	79159770	chr6	79159769	79159770	7	0	16	1	16	1	6	3	8	0	9	0	8	0	8	0
chr3	116568527	116568528	chr3	116568527	116568528	12	2	0	22	1	14	0	11	0	15	0	10	0	12	0	8
chr6	24969253	24969254	chr6	24969253	24969254	8	0	1	18	1	9	0	8	0	10	0	9	0	11	0	6
chr6	159152146	159152147	chr6	159152146	159152147	2	6	18	3	17	2	16	2	7	1	18	3	8	1	10	1
chr7	12621016	12621017	chr7	12621016	12621017	13	0	13	1	13	1	6	3	10	0	11	0	12	0	6	0
chr9	21721641	21721642	chr9	21721641	21721642	7	0	20	1	20	1	7	2	13	0	18	0	10	0	9	0
chr2	198761079	198761080	chr2	198761079	198761080	7	2	0	6	0	8	1	13	0	13	0	17	0	11	0	6
chr13	48445599	48445600	chr13	48445599	48445600	10	1	0	12	0	15	0	11	0	14	0	14	1	16	0	8
chr21	17533581	17533582	chr21	17533581	17533582	1	7	13	1	6	0	8	0	12	1	9	1	10	1	7	0
chr16	17727091	17727092	chr16	17727091	17727092	5	6	17	1	13	1	10	0	18	1	15	2	16	1	7	0
chr15	33903116	33903117	chr15	33903116	33903117	6	0	0	14	0	7	0	10	0	9	1	15	0	7	0	6
chr2	216087747	216087748	chr2	216087747	216087748	0	8	17	0	16	0	11	0	8	0	15	1	17	0	9	0
chr6	137022054	137022055	chr6	137022054	137022055	7	0	0	15	0	11	0	13	0	12	1	15	0	12	0	8
chr5	3401982	3401983	chr5	3401982	3401983	6	2	0	6	1	16	0	15	0	6	0	7	0	14	0	6
chr13	51075140	51075141	chr13	51075140	51075141	0	8	14	1	13	1	13	0	10	1	13	1	14	1	6	1
chr7	128999434	128999435	chr7	128999434	128999435	11	0	16	1	15	1	4	2	8	0	10	0	10	0	6	0
chr2	112870212	112870213	chr2	112870212	112870213	6	3	0	14	1	18	0	6	0	16	0	20	0	13	0	11
chr7	145456104	145456105	chr7	145456104	145456105	8	0	11	1	9	1	5	4	8	0	7	0	10	0	9	0
chr6	65358057	65358058	chr6	65358057	65358058	5	1	0	14	0	8	0	9	0	7	1	18	0	16	0	8
chr6	152125185	152125186	chr6	152125185	152125186	0	12	18	1	14	1	12	0	22	0	13	0	14	0	6	0
chr1	99225848	99225849	chr1	99225848	99225849	12	0	15	1	13	1	7	3	12	0	9	0	19	0	10	0
chr2	29427722	29427723	chr2	29427722	29427723	6	2	0	9	0	15	0	12	0	11	1	20	0	10	0	9
chr11	121394813	121394814	chr11	121394813	121394814	0	9	13	1	12	0	8	0	13	1	10	0	11	1	5	1
chr11	69579489	69579490	chr11	69579489	69579490	4	8	12	0	19	0	15	1	20	0	11	0	16	0	7	0
chr8	12576372	12576373	chr8	12576372	12576373	5	2	0	27	0	40	0	13	0	10	1	21	0	22	0	14
chr9	125724280	125724281	chr9	125724280	125724281	2	5	12	0	17	0	9	0	8	0	21	1	18	0	6	0
chr21	19391526	19391527	chr21	19391526	19391527	6	10	22	1	10	1	10	0	21	1	9	1	6	0	9	0
chr7	24453411	24453412	chr7	24453411	24453412	0	8	15	1	11	1	10	1	11	0	9	0	11	1	6	0
chr1	32420483	32420484	chr1	32420483	32420484	1	5	15	0	14	1	13	0	14	0	12	0	13	0	7	0
chr19	46615346	46615347	chr19	46615346	46615347	2	10	10	0	14	1	10	0	11	0	7	0	13	0	9	0
chr16	80675258	80675259	chr16	80675258	80675259	0	7	19	1	24	1	6	0	9	0	12	0	11	1	9	0
chr6	125161791	125161792	chr6	125161791	125161792	2	6	9	1	19	3	9	2	16	1	18	2	17	1	8	0
chr2	144194032	144194033	chr2	144194032	144194033	8	0	16	1	16	1	8	3	12	0	16	0	16	0	6	0
chr12	89032245	89032246	chr12	89032245	89032246	5	4	13	0	27	1	15	0	18	0	22	0	11	0	7	0
chr2	162256766	162256767	chr2	162256766	162256767	0	9	19	0	7	0	16	0	19	1	24	0	24	1	13	0
chr3	44639103	44639104	chr3	44639103	44639104	3	10	12	1	11	0	14	1	9	1	13	1	17	1	10	1
chr13	81169125	81169126	chr13	81169125	81169126	5	2	0	11	0	14	0	9	0	11	0	9	1	20	0	6
chr4	38976084	38976085	chr4	38976084	38976085	0	7	10	0	13	0	9	0	9	0	9	0	14	1	6	0
chr1	96643397	96643398	chr1	96643397	96643398	3	7	14	0	11	0	14	1	7	0	9	0	12	0	6	0
chr5	114342935	114342936	chr5	114342935	114342936	0	12	9	1	12	1	12	1	11	1	10	0	19	1	9	1
chr9	95248246	95248247	chr9	95248246	95248247	10	0	16	1	18	1	4	2	10	0	11	0	16	0	6	0
chr12	88164920	88164921	chr12	88164920	88164921	6	1	0	10	0	10	0	9	0	8	1	17	0	7	0	7
chr12	110647265	110647266	chr12	110647265	110647266	9	1	12	1	10	8	11	0	14	0	8	0	15	0	8	0
chr18	7688196	7688197	chr18	7688196	7688197	1	11	11	1	13	1	13	0	13	1	11	2	17	1	11	1
chr2	50053457	50053458	chr2	50053457	50053458	10	1	12	1	15	1	8	4	8	0	17	0	9	0	6	0
chr7	62340147	62340148	chr7	62340147	62340148	1	6	13	1	9	0	9	0	13	1	14	3	16	1	6	0
chr3	69405680	69405681	chr3	69405680	69405681	0	13	17	1	20	1	7	0	11	0	13	0	21	1	14	0
chr17	63072725	63072726	chr17	63072725	63072726	12	1	16	1	12	1	11	1	9	4	17	0	14	0	11	0
