chr1	95425237	95425238	chr1	95425237	95425238	NA	NA	NA	NA	7	0	7	1	NA	NA	NA	NA	NA	NA	NA	NA
chr1	246023697	246023698	chr1	246023697	246023698	6	3	8	2	8	6	3	9	6	4	4	4	7	7	NA	NA
chr10	7849743	7849744	chr10	7849743	7849744	8	0	11	0	8	0	8	0	11	0	8	1	9	2	NA	NA
chr1	48007152	48007153	chr1	48007152	48007153	6	0	6	0	9	2	8	0	6	1	4	6	7	2	NA	NA
chr10	12079328	12079329	chr10	12079328	12079329	NA	NA	0	12	0	9	1	5	NA	NA	0	7	0	8	NA	NA
chr10	6710779	6710780	chr10	6710779	6710780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	0	NA	NA	NA	NA
chr1	172149303	172149304	chr1	172149303	172149304	NA	NA	12	1	16	0	10	0	12	0	13	0	14	0	8	2
chr10	121827162	121827163	chr10	121827162	121827163	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	11	0	NA	NA
chr11	111780381	111780382	chr11	111780381	111780382	NA	NA	5	1	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr10	103500123	103500124	chr10	103500123	103500124	NA	NA	11	1	13	0	10	0	NA	NA	8	0	NA	NA	9	1
chr1	204281892	204281893	chr1	204281892	204281893	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	46490452	46490453	chr1	46490452	46490453	NA	NA	NA	NA	NA	NA	0	6	NA	NA	NA	NA	NA	NA	NA	NA
chr1	246704298	246704299	chr1	246704298	246704299	5	1	9	1	8	4	1	5	NA	NA	4	2	7	4	NA	NA
chr1	161775354	161775355	chr1	161775354	161775355	NA	NA	NA	NA	NA	NA	4	2	NA	NA	4	5	3	5	4	2
chr1	46417981	46417982	chr1	46417981	46417982	6	2	9	1	14	1	NA	NA	14	1	11	1	14	1	NA	NA
chr10	79162674	79162675	chr10	79162674	79162675	NA	NA	11	0	14	0	NA	NA	9	0	11	0	5	2	NA	NA
chr1	196858773	196858774	chr1	196858773	196858774	5	1	11	1	13	1	6	0	9	1	4	2	12	0	NA	NA
chr10	104750269	104750270	chr10	104750269	104750270	6	1	14	0	7	0	8	0	11	0	13	1	11	0	5	2
chr10	103668559	103668560	chr10	103668559	103668560	NA	NA	NA	NA	NA	NA	1	5	NA	NA	NA	NA	NA	NA	2	5
chr1	114595277	114595278	chr1	114595277	114595278	NA	NA	8	0	NA	NA	NA	NA	5	2	8	0	NA	NA	NA	NA
chr11	112973766	112973767	chr11	112973766	112973767	NA	NA	13	2	5	2	10	0	7	0	9	1	14	1	9	0
chr10	44971843	44971844	chr10	44971843	44971844	NA	NA	NA	NA	6	4	12	0	NA	NA	7	1	8	2	NA	NA
chr10	88234989	88234990	chr10	88234989	88234990	NA	NA	12	0	14	0	6	2	11	0	14	0	16	0	5	1
chr11	109249672	109249673	chr11	109249672	109249673	3	4	11	10	10	15	NA	NA	6	8	7	8	5	9	NA	NA
chr1	104923458	104923459	chr1	104923458	104923459	11	6	8	14	8	3	5	12	9	2	7	11	0	15	2	5
chr1	42282007	42282008	chr1	42282007	42282008	7	0	13	0	9	0	NA	NA	8	0	6	0	8	0	NA	NA
chr1	9525876	9525877	chr1	9525876	9525877	NA	NA	6	0	9	0	7	1	5	2	5	2	8	2	NA	NA
chr11	105894461	105894462	chr11	105894461	105894462	7	4	4	9	8	0	8	1	13	0	5	7	8	1	NA	NA
chr1	42811490	42811491	chr1	42811490	42811491	9	0	9	3	8	3	4	4	6	1	7	4	NA	NA	4	3
chr1	182212013	182212014	chr1	182212013	182212014	NA	NA	10	0	8	0	12	1	6	0	NA	NA	15	1	NA	NA
chr10	36211361	36211362	chr10	36211361	36211362	NA	NA	9	2	NA	NA	8	1	NA	NA	8	1	NA	NA	NA	NA
chr1	212273619	212273620	chr1	212273619	212273620	11	2	11	1	14	0	11	0	11	0	8	1	9	1	NA	NA
chr1	178696458	178696459	chr1	178696458	178696459	2	4	6	0	7	0	0	8	0	10	0	9	0	8	0	6
chr10	37862843	37862844	chr10	37862843	37862844	NA	NA	7	0	NA	NA	9	0	NA	NA	NA	NA	11	0	NA	NA
chr1	99235335	99235336	chr1	99235335	99235336	0	11	2	18	0	7	1	8	0	7	0	13	0	11	0	12
chr1	207818970	207818971	chr1	207818970	207818971	7	2	17	1	8	1	7	0	8	0	13	0	NA	NA	NA	NA
chr10	36756503	36756504	chr10	36756503	36756504	NA	NA	6	1	NA	NA	7	1	NA	NA	6	2	7	0	6	1
chr1	3091368	3091369	chr1	3091368	3091369	NA	NA	8	0	6	0	8	0	6	0	NA	NA	NA	NA	NA	NA
chr10	16581595	16581596	chr10	16581595	16581596	5	1	8	0	11	0	8	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	65461898	65461899	chr1	65461898	65461899	7	0	13	0	15	0	8	1	17	0	10	0	11	0	NA	NA
chr1	36714358	36714359	chr1	36714358	36714359	6	3	12	7	NA	NA	5	6	7	8	10	5	4	6	NA	NA
chr1	20977335	20977336	chr1	20977335	20977336	NA	NA	9	0	8	0	NA	NA	NA	NA	NA	NA	5	1	NA	NA
chr1	106079056	106079057	chr1	106079056	106079057	7	0	5	1	13	4	5	2	11	1	6	2	8	1	NA	NA
chr1	122591693	122591694	chr1	122591693	122591694	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	9	0	NA	NA
chr1	112502830	112502831	chr1	112502830	112502831	9	4	11	3	8	9	NA	NA	11	0	7	9	3	7	NA	NA
chr1	51893669	51893670	chr1	51893669	51893670	NA	NA	10	1	8	1	10	1	10	0	7	2	11	0	NA	NA
chr1	61747802	61747803	chr1	61747802	61747803	6	1	7	5	10	3	14	5	8	4	6	2	11	6	NA	NA
chr10	3912136	3912137	chr10	3912136	3912137	6	0	7	1	7	1	12	1	NA	NA	11	0	8	1	NA	NA
chr10	666503	666504	chr10	666503	666504	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr10	124608659	124608660	chr10	124608659	124608660	NA	NA	7	0	5	3	7	0	NA	NA	5	1	7	0	NA	NA
chr1	209067320	209067321	chr1	209067320	209067321	NA	NA	NA	NA	NA	NA	5	1	NA	NA	NA	NA	NA	NA	NA	NA
chr1	228755472	228755473	chr1	228755472	228755473	6	3	1	6	4	8	1	5	4	2	4	8	2	7	NA	NA
chr1	18873822	18873823	chr1	18873822	18873823	NA	NA	8	1	8	0	5	1	NA	NA	8	0	12	1	5	1
chr10	70994441	70994442	chr10	70994441	70994442	10	1	16	4	22	3	12	0	11	3	14	1	15	3	8	0
chr1	61001217	61001218	chr1	61001217	61001218	13	1	18	0	15	2	12	1	15	0	14	1	14	1	NA	NA
chr1	182713114	182713115	chr1	182713114	182713115	9	1	18	3	13	3	14	0	15	1	20	3	24	1	6	0
chr1	167699088	167699089	chr1	167699088	167699089	8	0	11	0	11	0	10	0	13	0	12	1	11	0	NA	NA
chr10	44840341	44840342	chr10	44840341	44840342	NA	NA	9	1	7	0	8	1	6	0	6	0	6	0	NA	NA
chr1	201254153	201254154	chr1	201254153	201254154	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	208099331	208099332	chr1	208099331	208099332	NA	NA	7	0	7	0	8	0	NA	NA	6	0	9	0	NA	NA
chr1	228432081	228432082	chr1	228432081	228432082	NA	NA	6	0	3	7	7	0	7	0	3	7	NA	NA	NA	NA
chr1	235588951	235588952	chr1	235588951	235588952	7	0	6	0	5	1	NA	NA	NA	NA	9	0	NA	NA	NA	NA
chr1	205065629	205065630	chr1	205065629	205065630	NA	NA	5	1	NA	NA	6	0	NA	NA	7	0	8	1	NA	NA
chr1	45783696	45783697	chr1	45783696	45783697	8	1	7	1	8	3	14	1	9	1	9	0	5	2	NA	NA
chr1	248737687	248737688	chr1	248737687	248737688	4	2	9	11	4	3	3	7	4	3	6	1	4	3	NA	NA
chr10	128369438	128369439	chr10	128369438	128369439	NA	NA	8	0	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	8060764	8060765	chr1	8060764	8060765	NA	NA	NA	NA	7	0	8	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	247145668	247145669	chr1	247145668	247145669	6	0	11	0	11	0	7	1	9	0	7	0	11	0	5	2
chr10	8239765	8239766	chr10	8239765	8239766	NA	NA	9	0	15	0	10	0	6	0	6	0	10	0	7	1
chr10	57222650	57222651	chr10	57222650	57222651	NA	NA	4	3	5	6	2	8	3	6	4	9	4	8	4	2
chr1	28138708	28138709	chr1	28138708	28138709	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	83699390	83699391	chr10	83699390	83699391	NA	NA	21	3	10	1	14	2	20	5	7	1	18	1	10	1
chr1	166089860	166089861	chr1	166089860	166089861	NA	NA	1	10	0	8	NA	NA	NA	NA	NA	NA	0	6	NA	NA
chr10	32189888	32189889	chr10	32189888	32189889	6	0	6	0	7	1	7	0	6	0	NA	NA	10	0	7	0
chr10	33458608	33458609	chr10	33458608	33458609	11	0	22	1	12	1	9	2	12	2	12	1	20	1	10	1
chr10	16581728	16581729	chr10	16581728	16581729	NA	NA	13	1	10	2	NA	NA	8	0	15	0	10	0	NA	NA
chr10	49342399	49342400	chr10	49342399	49342400	6	1	14	4	9	1	NA	NA	6	2	11	0	15	0	8	1
chr1	13922226	13922227	chr1	13922226	13922227	6	1	7	0	NA	NA	10	1	7	0	NA	NA	7	0	6	0
chr1	17460746	17460747	chr1	17460746	17460747	NA	NA	NA	NA	NA	NA	8	0	NA	NA	NA	NA	7	1	NA	NA
chr1	13449671	13449672	chr1	13449671	13449672	5	1	12	1	6	1	15	1	12	0	15	0	9	1	NA	NA
chr10	23410640	23410641	chr10	23410640	23410641	6	0	13	1	NA	NA	7	0	5	2	13	0	10	0	NA	NA
chr10	132473324	132473325	chr10	132473324	132473325	NA	NA	10	2	NA	NA	10	1	NA	NA	9	0	NA	NA	NA	NA
chr1	162512975	162512976	chr1	162512975	162512976	10	0	8	0	9	2	NA	NA	11	1	7	0	17	0	8	0
chr1	107826513	107826514	chr1	107826513	107826514	6	3	9	7	9	2	8	7	10	2	4	8	10	8	NA	NA
chr1	214679243	214679244	chr1	214679243	214679244	13	0	17	1	12	0	8	0	10	1	14	3	18	0	5	1
chr1	54154256	54154257	chr1	54154256	54154257	NA	NA	NA	NA	8	1	7	0	NA	NA	5	3	7	0	NA	NA
chr1	9334464	9334465	chr1	9334464	9334465	8	1	11	1	11	0	8	1	16	0	6	3	8	0	NA	NA
chr10	131431762	131431763	chr10	131431762	131431763	5	3	0	12	0	7	3	3	NA	NA	0	9	8	1	NA	NA
chr10	34592701	34592702	chr10	34592701	34592702	NA	NA	NA	NA	10	1	11	0	NA	NA	11	4	NA	NA	NA	NA
chr10	89951622	89951623	chr10	89951622	89951623	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	171840912	171840913	chr1	171840912	171840913	NA	NA	2	7	7	8	11	1	NA	NA	5	7	NA	NA	NA	NA
chr1	42605739	42605740	chr1	42605739	42605740	6	0	9	0	11	0	10	0	10	1	19	0	18	0	NA	NA
chr10	112981500	112981501	chr10	112981500	112981501	6	6	13	6	9	18	4	7	3	14	3	7	1	9	3	5
chr10	4079891	4079892	chr10	4079891	4079892	NA	NA	9	1	6	1	5	4	NA	NA	5	4	5	5	NA	NA
chr10	107470148	107470149	chr10	107470148	107470149	NA	NA	7	0	12	2	NA	NA	6	0	8	2	11	2	6	3
chr1	238026700	238026701	chr1	238026700	238026701	12	0	14	1	7	5	11	1	12	2	15	3	9	4	6	3
chr1	241862237	241862238	chr1	241862237	241862238	NA	NA	NA	NA	7	0	6	0	NA	NA	NA	NA	7	0	NA	NA
chr10	92368045	92368046	chr10	92368045	92368046	NA	NA	14	0	NA	NA	7	0	6	0	9	0	8	1	7	1
chr1	200848987	200848988	chr1	200848987	200848988	8	0	9	0	16	0	6	0	7	0	9	0	10	0	6	0
chr1	239908696	239908697	chr1	239908696	239908697	NA	NA	18	0	13	2	8	1	11	0	5	1	11	0	NA	NA
chr1	35937799	35937800	chr1	35937799	35937800	NA	NA	10	0	14	0	7	1	8	1	16	1	7	0	5	1
chr10	72985124	72985125	chr10	72985124	72985125	10	2	18	5	15	6	16	2	16	3	17	2	23	5	4	2
chr10	58480174	58480175	chr10	58480174	58480175	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr10	17760526	17760527	chr10	17760526	17760527	6	1	NA	NA	11	1	16	0	18	0	15	1	14	1	NA	NA
chr1	96833634	96833635	chr1	96833634	96833635	NA	NA	16	0	11	0	17	1	13	2	10	0	12	1	8	1
chr1	247296634	247296635	chr1	247296634	247296635	NA	NA	17	1	13	1	7	1	NA	NA	13	1	9	2	NA	NA
chr1	157524124	157524125	chr1	157524124	157524125	NA	NA	9	4	9	8	10	1	8	2	5	2	8	5	NA	NA
chr1	98280159	98280160	chr1	98280159	98280160	11	1	9	0	14	0	7	3	14	6	10	0	10	1	5	1
chr11	111443157	111443158	chr11	111443157	111443158	6	1	12	3	9	5	11	3	7	3	5	5	9	5	4	4
chr10	102181450	102181451	chr10	102181450	102181451	7	0	4	2	7	0	6	1	NA	NA	6	1	4	2	NA	NA
chr10	76766355	76766356	chr10	76766355	76766356	NA	NA	7	0	8	0	6	0	NA	NA	NA	NA	10	1	NA	NA
chr1	49748094	49748095	chr1	49748094	49748095	NA	NA	6	1	8	1	9	2	NA	NA	7	0	NA	NA	NA	NA
chr1	229549579	229549580	chr1	229549579	229549580	NA	NA	7	0	15	3	7	1	NA	NA	8	0	7	1	NA	NA
chr1	155689369	155689370	chr1	155689369	155689370	NA	NA	1	5	NA	NA	NA	NA	0	7	0	10	NA	NA	NA	NA
chr1	150555822	150555823	chr1	150555822	150555823	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	169335968	169335969	chr1	169335968	169335969	8	0	6	2	14	2	14	0	11	1	10	1	12	0	6	0
chr1	199968278	199968279	chr1	199968278	199968279	NA	NA	19	0	7	0	7	3	12	0	10	0	NA	NA	8	0
chr10	28244079	28244080	chr10	28244079	28244080	NA	NA	8	2	13	4	10	2	10	4	10	2	23	2	NA	NA
chr10	60302921	60302922	chr10	60302921	60302922	8	2	16	1	11	0	7	0	9	1	14	0	7	2	NA	NA
chr10	22738535	22738536	chr10	22738535	22738536	NA	NA	12	1	9	2	13	0	8	0	10	0	18	0	NA	NA
chr1	27471613	27471614	chr1	27471613	27471614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	0	NA	NA
chr1	47933073	47933074	chr1	47933073	47933074	NA	NA	17	1	12	3	8	1	5	2	12	1	6	2	7	0
chr10	115759987	115759988	chr10	115759987	115759988	6	0	8	2	8	0	7	2	NA	NA	13	1	13	2	NA	NA
chr1	10239968	10239969	chr1	10239968	10239969	NA	NA	11	0	10	0	11	0	9	0	NA	NA	9	0	NA	NA
chr10	58952279	58952280	chr10	58952279	58952280	9	1	8	0	12	0	NA	NA	9	0	8	1	8	3	NA	NA
chr1	24173162	24173163	chr1	24173162	24173163	NA	NA	NA	NA	6	0	NA	NA	7	0	7	1	15	0	NA	NA
chr10	107544334	107544335	chr10	107544334	107544335	NA	NA	6	0	6	0	NA	NA	NA	NA	5	1	6	0	NA	NA
chr1	51468945	51468946	chr1	51468945	51468946	6	0	13	0	15	0	6	0	10	0	7	0	10	0	7	0
chr1	57814949	57814950	chr1	57814949	57814950	NA	NA	4	2	0	6	0	12	8	0	5	4	11	0	NA	NA
chr1	232253080	232253081	chr1	232253080	232253081	NA	NA	10	7	NA	NA	1	5	5	4	4	6	4	4	2	5
chr10	51944062	51944063	chr10	51944062	51944063	NA	NA	12	4	12	2	6	2	14	0	8	0	7	1	9	1
chr10	105892440	105892441	chr10	105892440	105892441	13	0	10	1	9	0	5	1	9	1	6	2	6	1	NA	NA
chr1	245842553	245842554	chr1	245842553	245842554	4	2	1	6	0	8	2	4	5	5	0	10	3	8	3	3
chr1	228293610	228293611	chr1	228293610	228293611	NA	NA	6	0	6	0	15	0	NA	NA	NA	NA	6	1	NA	NA
chr1	77169675	77169676	chr1	77169675	77169676	NA	NA	14	2	NA	NA	8	0	9	0	14	1	11	0	NA	NA
chr1	24218176	24218177	chr1	24218176	24218177	NA	NA	11	1	10	2	14	1	10	0	7	2	NA	NA	NA	NA
chr10	101795416	101795417	chr10	101795416	101795417	NA	NA	8	1	14	0	11	0	14	0	6	0	15	1	NA	NA
chr10	116949410	116949411	chr10	116949410	116949411	5	1	20	0	15	0	12	1	9	1	8	5	14	2	NA	NA
chr1	84766791	84766792	chr1	84766791	84766792	NA	NA	5	2	7	0	9	0	NA	NA	9	1	5	1	NA	NA
chr10	80532130	80532131	chr10	80532130	80532131	6	1	12	2	8	0	10	1	11	1	9	2	10	1	5	1
chr1	161815345	161815346	chr1	161815345	161815346	NA	NA	NA	NA	5	2	9	0	NA	NA	6	1	6	0	NA	NA
chr10	51993961	51993962	chr10	51993961	51993962	7	2	16	3	15	3	15	6	13	6	7	1	11	7	NA	NA
chr1	112841657	112841658	chr1	112841657	112841658	11	0	11	0	NA	NA	7	0	8	0	12	0	14	0	NA	NA
chr10	36276960	36276961	chr10	36276960	36276961	NA	NA	7	2	3	4	5	1	9	7	4	6	7	2	NA	NA
chr1	41585479	41585480	chr1	41585479	41585480	NA	NA	NA	NA	NA	NA	10	0	NA	NA	7	0	NA	NA	NA	NA
chr1	6034146	6034147	chr1	6034146	6034147	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	4	2	NA	NA
chr10	36408781	36408782	chr10	36408781	36408782	10	1	9	0	6	0	NA	NA	6	0	NA	NA	9	1	5	1
chr1	20558098	20558099	chr1	20558098	20558099	NA	NA	NA	NA	5	1	NA	NA	NA	NA	7	0	6	0	NA	NA
chr10	124656639	124656640	chr10	124656639	124656640	8	0	7	1	11	0	NA	NA	9	1	9	2	NA	NA	NA	NA
chr10	75904752	75904753	chr10	75904752	75904753	2	5	3	11	1	12	NA	NA	2	10	2	15	1	12	2	8
chr10	32258936	32258937	chr10	32258936	32258937	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	78787402	78787403	chr10	78787402	78787403	11	2	14	2	11	1	12	0	8	1	16	0	12	3	5	2
chr10	45168967	45168968	chr10	45168967	45168968	NA	NA	4	2	NA	NA	8	0	NA	NA	8	0	NA	NA	NA	NA
chr10	104799965	104799966	chr10	104799965	104799966	11	1	6	0	8	1	11	0	NA	NA	9	2	12	4	NA	NA
chr1	190478627	190478628	chr1	190478627	190478628	NA	NA	0	12	0	15	1	7	0	14	0	13	0	11	NA	NA
chr10	121447564	121447565	chr10	121447564	121447565	NA	NA	7	0	NA	NA	6	1	NA	NA	6	0	NA	NA	NA	NA
chr1	214241987	214241988	chr1	214241987	214241988	9	0	20	2	20	2	8	0	19	0	8	2	23	2	8	0
chr1	24878518	24878519	chr1	24878518	24878519	NA	NA	NA	NA	7	0	9	0	NA	NA	NA	NA	6	0	NA	NA
chr1	11754597	11754598	chr1	11754597	11754598	NA	NA	NA	NA	NA	NA	11	2	NA	NA	NA	NA	5	2	NA	NA
chr10	115723810	115723811	chr10	115723810	115723811	7	1	4	3	NA	NA	10	1	9	1	NA	NA	7	0	NA	NA
chr10	13274485	13274486	chr10	13274485	13274486	NA	NA	8	1	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	97375517	97375518	chr1	97375517	97375518	11	0	7	0	12	0	8	2	14	3	6	1	12	0	8	2
chr10	24616073	24616074	chr10	24616073	24616074	6	1	12	0	NA	NA	NA	NA	NA	NA	7	0	10	1	NA	NA
chr1	226789246	226789247	chr1	226789246	226789247	11	1	14	1	23	0	15	2	15	1	8	1	13	2	8	2
chr1	161329152	161329153	chr1	161329152	161329153	NA	NA	8	0	NA	NA	7	2	NA	NA	NA	NA	NA	NA	NA	NA
chr1	125085109	125085110	chr1	125085109	125085110	9	3	21	1	23	4	8	0	11	2	12	1	18	1	6	1
chr10	127369158	127369159	chr10	127369158	127369159	8	0	14	0	20	0	9	0	17	2	15	0	11	1	NA	NA
chr10	92278820	92278821	chr10	92278820	92278821	NA	NA	NA	NA	NA	NA	9	0	5	1	11	0	8	0	NA	NA
chr10	102181493	102181494	chr10	102181493	102181494	NA	NA	7	1	NA	NA	6	0	NA	NA	8	0	8	1	NA	NA
chr10	55794226	55794227	chr10	55794226	55794227	NA	NA	6	1	NA	NA	NA	NA	4	2	NA	NA	6	0	NA	NA
chr1	119053773	119053774	chr1	119053773	119053774	10	1	10	1	12	0	12	0	8	2	18	0	16	0	8	0
chr1	2079645	2079646	chr1	2079645	2079646	NA	NA	6	2	8	0	8	0	7	0	7	0	9	0	7	0
chr1	2018134	2018135	chr1	2018134	2018135	13	0	12	0	14	0	8	0	11	0	18	0	11	1	9	0
chr1	227385046	227385047	chr1	227385046	227385047	NA	NA	NA	NA	NA	NA	NA	NA	6	0	6	0	8	3	NA	NA
chr1	54542263	54542264	chr1	54542263	54542264	NA	NA	NA	NA	NA	NA	0	6	NA	NA	NA	NA	NA	NA	NA	NA
chr10	103482927	103482928	chr10	103482927	103482928	NA	NA	12	1	6	0	7	0	NA	NA	6	1	6	2	NA	NA
chr1	220943624	220943625	chr1	220943624	220943625	NA	NA	13	4	0	15	6	1	8	2	11	0	6	7	4	3
chr10	127995307	127995308	chr10	127995307	127995308	9	0	11	2	9	3	10	4	11	1	8	2	10	1	8	1
chr10	74532730	74532731	chr10	74532730	74532731	NA	NA	6	0	10	0	6	0	7	1	6	0	7	0	NA	NA
chr1	15924114	15924115	chr1	15924114	15924115	8	0	13	1	16	0	NA	NA	9	4	12	0	14	3	7	1
chr10	92293499	92293500	chr10	92293499	92293500	9	0	10	1	NA	NA	10	0	6	1	NA	NA	10	1	NA	NA
chr10	51065745	51065746	chr10	51065745	51065746	NA	NA	NA	NA	9	0	10	0	8	0	7	0	11	1	NA	NA
chr1	94483312	94483313	chr1	94483312	94483313	NA	NA	14	0	6	0	5	2	8	1	7	1	9	0	NA	NA
chr10	43487748	43487749	chr10	43487748	43487749	5	1	11	1	NA	NA	9	0	NA	NA	8	1	NA	NA	NA	NA
chr10	39478079	39478080	chr10	39478079	39478080	10	3	8	0	NA	NA	5	1	6	0	9	1	9	2	8	1
chr10	59134834	59134835	chr10	59134834	59134835	2	5	9	5	11	2	9	1	8	1	3	13	10	4	NA	NA
chr11	10124843	10124844	chr11	10124843	10124844	6	0	15	0	10	2	NA	NA	7	0	11	0	9	0	7	0
chr1	52207291	52207292	chr1	52207291	52207292	NA	NA	8	0	7	0	9	0	11	0	15	1	7	0	9	0
chr1	207826601	207826602	chr1	207826601	207826602	0	7	1	11	3	10	0	7	1	12	2	10	0	9	NA	NA
chr1	82047333	82047334	chr1	82047333	82047334	NA	NA	NA	NA	NA	NA	6	1	NA	NA	NA	NA	5	4	NA	NA
chr1	234628275	234628276	chr1	234628275	234628276	NA	NA	11	3	6	0	10	2	6	0	6	1	6	5	NA	NA
chr1	226244294	226244295	chr1	226244294	226244295	NA	NA	10	0	7	0	14	0	6	0	8	1	14	0	NA	NA
chr1	54145539	54145540	chr1	54145539	54145540	5	3	3	4	6	6	NA	NA	5	7	NA	NA	NA	NA	5	3
chr10	3565599	3565600	chr10	3565599	3565600	6	1	16	2	20	1	NA	NA	6	2	14	3	17	0	6	1
chr10	23155339	23155340	chr10	23155339	23155340	NA	NA	17	0	11	5	5	7	9	3	12	1	11	7	7	0
chr1	208098926	208098927	chr1	208098926	208098927	NA	NA	5	1	7	0	6	2	7	0	NA	NA	6	2	NA	NA
chr10	59586236	59586237	chr10	59586236	59586237	10	0	15	2	8	1	9	1	7	0	6	3	19	4	NA	NA
chr1	41249064	41249065	chr1	41249064	41249065	5	1	7	2	NA	NA	8	1	6	1	6	1	5	2	NA	NA
chr10	62082246	62082247	chr10	62082246	62082247	NA	NA	14	2	6	0	7	1	11	0	12	0	14	0	NA	NA
chr10	49275218	49275219	chr10	49275218	49275219	NA	NA	6	2	9	0	5	1	7	0	6	0	7	0	NA	NA
chr10	38114705	38114706	chr10	38114705	38114706	NA	NA	8	0	NA	NA	10	0	8	2	7	0	NA	NA	NA	NA
chr1	148244264	148244265	chr1	148244264	148244265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	0	6	0	7	0
chr1	59136944	59136945	chr1	59136944	59136945	NA	NA	2	6	2	6	1	7	1	9	NA	NA	0	6	0	6
chr1	168370763	168370764	chr1	168370763	168370764	NA	NA	11	1	5	2	10	0	12	1	13	1	15	4	NA	NA
chr1	17874686	17874687	chr1	17874686	17874687	NA	NA	9	1	4	3	7	1	NA	NA	3	6	5	3	NA	NA
chr10	78444549	78444550	chr10	78444549	78444550	NA	NA	11	1	7	1	6	1	14	1	7	1	4	2	NA	NA
